# JAOS comparison, tier T2, minimum of 2 runs
# machine: Linux x86_64 AMD Ryzen 5 9600X 6-Core Processor UNDER-WSL-DEVELOPMENT-NUMBER
# tree: b956026 WITH UNCOMMITTED CHANGES
# instance solver status objective iters solve_s process_s
sctap2	highs	Optimal/ok	1.7248071429e+03	755	0.01	0.047329
sctap2	soplex	optimal/ok	1.72480714e+03	429	0.00	0.035897
sctap3	jaos	optimal/ok	1424	1002	0.015922	0.025065
sctap3	highs	Optimal/ok	1.4240000000e+03	982	0.01	0.051866
sctap3	soplex	optimal/ok	1.42400000e+03	603	0.00	0.035767
seba	jaos	optimal/ok	15711.599999999999	438	0.003404	0.009625
seba	highs	Optimal/ok	1.5711600000e+04	1	0.01	0.039732
seba	soplex	optimal/ok	1.57116000e+04	7	0.00	0.028548
share1b	jaos	optimal/ok	-76589.318579185681	179	0.001158	0.003981
share1b	highs	Optimal/ok	-7.6589318579e+04	160	0.01	0.035453
share1b	soplex	optimal/ok	-7.65893186e+04	204	0.00	0.025255
share2b	jaos	optimal/ok	-415.73224074141865	103	0.000509	0.003844
share2b	highs	Optimal/ok	-4.1573224074e+02	99	0.00	0.035286
share2b	soplex	optimal/ok	-4.15732241e+02	153	0.00	0.024010
shell	jaos	optimal/ok	1208825346	555	0.007454	0.013353
shell	highs	Optimal/ok	1.2088253460e+09	325	0.01	0.044527
shell	soplex	optimal/ok	1.20882535e+09	443	0.00	0.032500
ship04l	jaos	optimal/ok	1793324.5379703564	409	0.002647	0.008307
ship04l	highs	Optimal/ok	1.7933245380e+06	380	0.01	0.044319
ship04l	soplex	optimal/ok	1.79332454e+06	472	0.00	0.031525
ship04s	jaos	optimal/ok	1798714.7004453917	409	0.002595	0.008678
ship04s	highs	Optimal/ok	1.7987147004e+06	264	0.01	0.041424
ship04s	soplex	optimal/ok	1.79871470e+06	360	0.00	0.030001
ship08l	jaos	optimal/ok	1909055.2113891307	727	0.009469	0.021646
ship08l	highs	Optimal/ok	1.9090552114e+06	670	0.01	0.056877
ship08l	soplex	optimal/ok	1.90905521e+06	809	0.01	0.043007
ship08s	jaos	optimal/ok	1920098.210534618	682	0.007478	0.014003
ship08s	highs	Optimal/ok	1.9200982105e+06	366	0.01	0.046632
ship08s	soplex	optimal/ok	1.92009821e+06	465	0.00	0.034313
ship12l	jaos	optimal/ok	1470187.9193292663	1200	0.020584	0.035580
ship12l	highs	Optimal/ok	1.4701879193e+06	951	0.02	0.063891
ship12l	soplex	optimal/ok	1.47018792e+06	1088	0.01	0.049942
ship12s	jaos	optimal/ok	1489236.1344061329	1132	0.017467	0.026891
ship12s	highs	Optimal/ok	1.4892361344e+06	480	0.01	0.049893
ship12s	soplex	optimal/ok	1.48923613e+06	608	0.00	0.037533
sierra	jaos	optimal/ok	15394362.183631929	610	0.009090	0.019367
sierra	highs	Optimal/ok	1.5394362184e+07	352	0.01	0.052327
sierra	soplex	optimal/ok	1.53943622e+07	544	0.00	0.037163
stair	jaos	optimal/ok	-251.26695119296332	489	0.013174	0.018165
stair	highs	Optimal/ok	-2.5126695119e+02	291	0.01	0.045086
stair	soplex	optimal/ok	-2.51266951e+02	548	0.01	0.038053
standata	jaos	optimal/ok	1257.6994999999999	72	0.000448	0.005223
standata	highs	Optimal/ok	1.2576995000e+03	34	0.01	0.044744
standata	soplex	optimal/ok	1.25769950e+03	51	0.00	0.026676
standmps	jaos	optimal/ok	1406.0174999999999	220	0.001609	0.006722
standmps	highs	Optimal/ok	1.4060175000e+03	163	0.01	0.037125
standmps	soplex	optimal/ok	1.40601750e+03	191	0.00	0.024118
stocfor1	jaos	optimal/ok	-41131.976219436401	130	0.000788	0.003965
stocfor1	highs	Optimal/ok	-4.1131976219e+04	53	0.00	0.033789
stocfor1	soplex	optimal/ok	-4.11319762e+04	77	0.00	0.023221
stocfor2	jaos	optimal/ok	-39024.408537882104	2263	0.090952	0.100728
stocfor2	highs	Optimal/ok	-3.9024408538e+04	821	0.02	0.057510
stocfor2	soplex	optimal/ok	-3.90244085e+04	1770	0.05	0.081901
stocfor3	jaos	optimal/ok	-39976.783943649447	18131	5.802423	6.145085
stocfor3	highs	Optimal/ok	-3.9976783944e+04	6404	0.17	0.283387
stocfor3	soplex	optimal/ok	-3.99767839e+04	14871	3.93	4.031608
truss	jaos	optimal/ok	458815.84718561685	17336	1.535900	1.560478
truss	highs	Optimal/ok	4.5881584719e+05	19206	1.19	1.250019
truss	soplex	optimal/ok	4.58815847e+05	12647	0.77	0.825544
tuff	jaos	optimal/ok	0.29214776509361279	286	0.003228	0.008346
tuff	highs	Optimal/ok	2.9214776509e-01	152	0.01	0.040227
tuff	soplex	optimal/ok	2.92147765e-01	175	0.00	0.026734
vtp-base	jaos	optimal/ok	129831.46246136137	132	0.001100	0.004594
vtp-base	highs	Optimal/ok	1.2983146246e+05	20	0.00	0.036429
vtp-base	soplex	optimal/ok	1.29831462e+05	77	0.00	0.024482
wood1p	jaos	optimal/ok	1.442902411573409	335	0.017785	0.055517
wood1p	highs	Optimal/ok	1.4429024116e+00	138	0.03	0.118173
wood1p	soplex	optimal/ok	1.44290241e+00	146	0.01	0.084655
woodw	jaos	optimal/ok	1.3044763330842295	1713	0.116515	0.139203
woodw	highs	Optimal/ok	1.3044763331e+00	793	0.03	0.092994
woodw	soplex	optimal/ok	1.30447633e+00	1870	0.07	0.121426
